Date,Open,Low,High,Close,Volume
2025-03-12 14:13:00+00:00,559.4299926757812,559.22998046875,559.719970703125,559.6956787109375,56201
2025-03-12 14:14:00+00:00,559.709716796875,559.1400146484375,559.9199829101562,559.3900146484375,94853
2025-03-12 14:15:00+00:00,559.4000244140625,558.760009765625,559.4000244140625,558.9099731445312,101610
2025-03-12 14:16:00+00:00,558.9000244140625,558.3300170898438,558.9000244140625,558.5800170898438,195299
2025-03-12 14:17:00+00:00,558.5800170898438,558.22998046875,558.6599731445312,558.5599975585938,125428
2025-03-12 14:18:00+00:00,558.5800170898438,558.2349853515625,558.8800048828125,558.8699951171875,142645
2025-03-12 14:19:00+00:00,558.823974609375,558.75,559.22998046875,559.2000122070312,87052
2025-03-12 14:20:00+00:00,559.1599731445312,559.0499877929688,559.530029296875,559.3800048828125,69774
2025-03-12 14:21:00+00:00,559.3499755859375,559.0720825195312,559.719970703125,559.1701049804688,80977
2025-03-12 14:22:00+00:00,559.2322998046875,558.989990234375,559.5599975585938,559.0399780273438,90669
2025-03-12 14:23:00+00:00,559.02001953125,558.030029296875,559.1599731445312,558.239990234375,136597
2025-03-12 14:24:00+00:00,558.260009765625,558.0399780273438,558.6799926757812,558.5349731445312,126748
2025-03-12 14:25:00+00:00,558.52001953125,558.3900146484375,558.7999877929688,558.469970703125,91353
2025-03-12 14:26:00+00:00,558.4600219726562,558.4600219726562,559.010009765625,558.9500122070312,151065
2025-03-12 14:27:00+00:00,558.9299926757812,558.9000244140625,559.5499877929688,559.1400146484375,106903
2025-03-12 14:28:00+00:00,559.1599731445312,559.030029296875,559.5800170898438,559.3800048828125,102907
2025-03-12 14:29:00+00:00,559.4299926757812,558.97998046875,559.5399780273438,559.010009765625,60524
2025-03-12 14:30:00+00:00,559.0700073242188,558.719970703125,559.27001953125,558.72998046875,64862
2025-03-12 14:31:00+00:00,558.75,558.0,558.9000244140625,558.1199951171875,154676
2025-03-12 14:32:00+00:00,558.0999755859375,557.4500122070312,558.0999755859375,557.75,201856
2025-03-12 14:33:00+00:00,557.7999877929688,557.4000244140625,558.1099853515625,557.5499877929688,205318
2025-03-12 14:34:00+00:00,557.5800170898438,557.280029296875,557.6500244140625,557.5800170898438,134837
2025-03-12 14:35:00+00:00,557.489990234375,557.1900024414062,557.760009765625,557.7000122070312,113591
2025-03-12 14:36:00+00:00,557.7100219726562,557.4299926757812,557.9299926757812,557.530029296875,136489
2025-03-12 14:37:00+00:00,557.47998046875,557.0800170898438,557.47998046875,557.4099731445312,212236
2025-03-12 14:38:00+00:00,557.4600219726562,557.1900024414062,557.47998046875,557.4000244140625,54466
2025-03-12 14:39:00+00:00,557.4199829101562,557.0701293945312,557.469970703125,557.1400146484375,88283
2025-03-12 14:40:00+00:00,557.1400146484375,556.6699829101562,557.3099975585938,556.8699951171875,151395
2025-03-12 14:41:00+00:00,556.9099731445312,556.27001953125,557.1699829101562,556.7000122070312,243234
2025-03-12 14:42:00+00:00,556.7100219726562,556.6799926757812,557.239990234375,557.1400146484375,167544
2025-03-12 14:43:00+00:00,557.1099853515625,556.469970703125,557.159912109375,556.7999877929688,102988
2025-03-12 14:44:00+00:00,556.780029296875,556.47998046875,556.8900146484375,556.5800170898438,114538
2025-03-12 14:45:00+00:00,556.5499877929688,556.3699951171875,556.739990234375,556.718994140625,137004
2025-03-12 14:46:00+00:00,556.719970703125,556.260009765625,556.8099975585938,556.3800048828125,113228
2025-03-12 14:47:00+00:00,556.4099731445312,556.4099731445312,556.9500122070312,556.7899780273438,107516
2025-03-12 14:48:00+00:00,556.7100219726562,556.25,556.72998046875,556.280029296875,151814
2025-03-12 14:49:00+00:00,556.27001953125,555.9600219726562,556.4094848632812,556.219970703125,213766
2025-03-12 14:50:00+00:00,556.219970703125,555.969970703125,556.5,556.4600219726562,106159
2025-03-12 14:51:00+00:00,556.4199829101562,556.3800048828125,556.760009765625,556.4500122070312,99768
2025-03-12 14:52:00+00:00,556.4199829101562,556.4000244140625,556.780029296875,556.5999755859375,69482
2025-03-12 14:53:00+00:00,556.5800170898438,556.5800170898438,557.1599731445312,556.780029296875,347562
2025-03-12 14:54:00+00:00,556.7899780273438,556.6500854492188,557.5399780273438,557.3699951171875,151716
2025-03-12 14:55:00+00:00,557.3099975585938,556.7899780273438,557.3400268554688,556.8262939453125,102803
2025-03-12 14:56:00+00:00,556.7999877929688,556.2700805664062,556.8200073242188,556.4500122070312,110535
2025-03-12 14:57:00+00:00,556.4400024414062,555.8599853515625,556.4500122070312,555.9241943359375,97372
2025-03-12 14:58:00+00:00,555.9299926757812,555.7401123046875,556.2100219726562,555.9299926757812,174923
2025-03-12 14:59:00+00:00,555.9600219726562,555.5,555.989990234375,555.60009765625,200929
2025-03-12 15:00:00+00:00,555.6199951171875,555.469970703125,555.8599853515625,555.75,135139
2025-03-12 15:01:00+00:00,555.780029296875,555.2999877929688,555.8599853515625,555.4500122070312,109529
2025-03-12 15:02:00+00:00,555.4000244140625,554.8900146484375,555.4400024414062,555.02490234375,241486
2025-03-12 15:03:00+00:00,555.02001953125,554.6699829101562,555.3400268554688,555.2999877929688,196824
2025-03-12 15:04:00+00:00,555.3200073242188,554.7000122070312,555.3200073242188,554.89501953125,107212
2025-03-12 15:05:00+00:00,554.9099731445312,554.719970703125,555.1099853515625,554.9749755859375,91846
2025-03-12 15:06:00+00:00,554.9600219726562,554.5,554.989990234375,554.77001953125,136831
2025-03-12 15:07:00+00:00,554.8099975585938,554.2249755859375,554.8200073242188,554.2750854492188,140270
2025-03-12 15:08:00+00:00,554.2899169921875,553.6900024414062,554.4500122070312,554.2490234375,199686
2025-03-12 15:09:00+00:00,554.2498779296875,554.0999755859375,554.7252197265625,554.5349731445312,218391
2025-03-12 15:10:00+00:00,554.5499877929688,554.4000244140625,554.8099975585938,554.4395751953125,120588
2025-03-12 15:11:00+00:00,554.489990234375,554.489990234375,555.0800170898438,555.02001953125,170864
2025-03-12 15:12:00+00:00,555.010009765625,554.3699951171875,555.1300048828125,554.5250244140625,143208
2025-03-12 15:13:00+00:00,554.4500122070312,554.4199829101562,555.030029296875,555.030029296875,119988
2025-03-12 15:14:00+00:00,555.0700073242188,554.75,555.0850219726562,554.9000244140625,76546
2025-03-12 15:15:00+00:00,554.905029296875,554.6799926757812,555.1599731445312,554.77001953125,115807
2025-03-12 15:16:00+00:00,554.780029296875,554.3699951171875,554.780029296875,554.52001953125,164276
2025-03-12 15:17:00+00:00,554.5499877929688,554.5499877929688,555.5599975585938,555.5599975585938,161269
2025-03-12 15:18:00+00:00,555.5455932617188,555.52001953125,556.0599975585938,555.9400024414062,493800
2025-03-12 15:19:00+00:00,555.9600219726562,555.6099853515625,556.0599975585938,555.6699829101562,186421
2025-03-12 15:20:00+00:00,555.671875,555.3900146484375,555.8900146484375,555.75,82207
2025-03-12 15:21:00+00:00,555.760009765625,555.0999755859375,555.760009765625,555.1099853515625,106943
2025-03-12 15:22:00+00:00,555.1099853515625,555.030029296875,555.3900146484375,555.3099975585938,54118
2025-03-12 15:23:00+00:00,555.3400268554688,555.25,556.0700073242188,556.030029296875,336684
2025-03-12 15:24:00+00:00,556.030029296875,556.02001953125,556.72998046875,556.3499755859375,249645
2025-03-12 15:25:00+00:00,556.3499755859375,556.1400146484375,556.5800170898438,556.3900146484375,110825
2025-03-12 15:26:00+00:00,556.4099731445312,556.3800048828125,557.0,556.9600219726562,125929
2025-03-12 15:27:00+00:00,556.9650268554688,556.8099975585938,557.2000122070312,556.97998046875,195728
2025-03-12 15:28:00+00:00,556.989990234375,556.75,557.030029296875,556.7899780273438,95312
2025-03-12 15:29:00+00:00,556.739990234375,556.47998046875,557.0999755859375,556.9000244140625,85449
2025-03-12 15:30:00+00:00,556.9400024414062,556.739990234375,557.1500244140625,556.760009765625,63881
2025-03-12 15:31:00+00:00,556.8200073242188,556.5750122070312,557.2899780273438,557.239990234375,108422
2025-03-12 15:32:00+00:00,557.219970703125,557.1900024414062,557.6400146484375,557.2598876953125,120113
2025-03-12 15:33:00+00:00,557.22998046875,557.0,557.3900146484375,557.0499877929688,101991
2025-03-12 15:34:00+00:00,557.030029296875,557.0001220703125,557.3699951171875,557.1900024414062,77294
2025-03-12 15:35:00+00:00,557.219970703125,557.1599731445312,557.780029296875,557.72998046875,105629
2025-03-12 15:36:00+00:00,557.739990234375,557.6300048828125,557.9600219726562,557.8900146484375,130101
2025-03-12 15:37:00+00:00,557.7050170898438,557.7050170898438,557.7050170898438,557.7050170898438,85914
2025-03-12 15:38:00+00:00,557.72998046875,557.5499877929688,558.2100219726562,558.0,135628
2025-03-12 15:39:00+00:00,557.97998046875,557.739990234375,558.1099853515625,557.8200073242188,61336
2025-03-12 15:40:00+00:00,557.8400268554688,557.5800170898438,557.9199829101562,557.780029296875,106907
2025-03-12 15:41:00+00:00,557.7050170898438,557.6099853515625,557.8995971679688,557.7050170898438,65820
2025-03-12 15:42:00+00:00,557.719970703125,557.6500244140625,557.844970703125,557.6799926757812,44129
2025-03-12 15:43:00+00:00,557.7100219726562,557.6400146484375,558.0700073242188,557.969970703125,84812
2025-03-12 15:44:00+00:00,557.9600219726562,557.8331909179688,558.1900024414062,557.860107421875,55436
2025-03-12 15:45:00+00:00,557.8800048828125,557.52001953125,558.25,558.22998046875,127227
2025-03-12 15:46:00+00:00,558.2100219726562,558.2100219726562,558.77001953125,558.6699829101562,236552
2025-03-12 15:47:00+00:00,558.385009765625,558.3099975585938,558.8699951171875,558.385009765625,126919
2025-03-12 15:48:00+00:00,558.3699951171875,558.239990234375,558.75,558.6099853515625,70467
2025-03-12 15:49:00+00:00,558.6199951171875,558.4349975585938,558.6900024414062,558.6199951171875,68899
2025-03-12 15:50:00+00:00,558.5900268554688,558.3900146484375,558.7899169921875,558.530029296875,71515
2025-03-12 15:51:00+00:00,558.5499877929688,558.4520263671875,559.0,558.5800170898438,72937
2025-03-12 15:52:00+00:00,558.5900268554688,558.5800170898438,558.989990234375,558.9752197265625,87441
2025-03-12 15:53:00+00:00,559.0,558.719970703125,559.0399780273438,558.739990234375,59550
2025-03-12 15:54:00+00:00,558.77001953125,558.7100219726562,559.1199951171875,558.9199829101562,64387
2025-03-12 15:55:00+00:00,558.9099731445312,558.5399780273438,558.9199829101562,558.5999755859375,54400
2025-03-12 15:56:00+00:00,558.5700073242188,557.9299926757812,558.5999755859375,558.030029296875,171009
2025-03-12 15:57:00+00:00,558.030029296875,557.6799926757812,558.260009765625,558.2100219726562,125452
2025-03-12 15:58:00+00:00,558.219970703125,558.1599731445312,558.9400024414062,558.9196166992188,80010
2025-03-12 15:59:00+00:00,558.9400024414062,558.9299926757812,559.22998046875,559.1199951171875,182409
2025-03-12 16:00:00+00:00,559.0999755859375,558.5499877929688,559.1400146484375,558.9400024414062,77738
2025-03-12 16:01:00+00:00,559.0614013671875,559.0614013671875,559.0614013671875,559.0614013671875,66234
2025-03-12 16:02:00+00:00,559.02001953125,558.6401977539062,559.0399780273438,558.9199829101562,100249
2025-03-12 16:03:00+00:00,558.8900146484375,558.4099731445312,558.8900146484375,558.4400024414062,73356
2025-03-12 16:04:00+00:00,558.47998046875,558.239990234375,558.7100219726562,558.7000122070312,86218
2025-03-12 16:05:00+00:00,558.7100219726562,558.5599975585938,559.02001953125,558.8599853515625,83604
2025-03-12 16:06:00+00:00,558.8699951171875,558.8699951171875,559.1199951171875,558.989990234375,51331
2025-03-12 16:07:00+00:00,559.0,558.9199829101562,559.1599731445312,559.030029296875,41662
2025-03-12 16:08:00+00:00,559.0399780273438,558.97998046875,559.2999877929688,559.282470703125,58944
2025-03-12 16:09:00+00:00,559.282470703125,559.282470703125,559.8300170898438,559.5599975585938,199037
2025-03-12 16:10:00+00:00,559.5700073242188,559.4000244140625,559.97998046875,559.856201171875,137412
2025-03-12 16:11:00+00:00,559.8599853515625,559.02001953125,560.2700805664062,559.6400146484375,316491
2025-03-12 16:12:00+00:00,559.6099853515625,559.38037109375,560.0599975585938,559.9500122070312,104375
2025-03-12 16:13:00+00:00,559.9299926757812,559.72998046875,560.0599975585938,560.030029296875,72440
2025-03-12 16:14:00+00:00,560.0599975585938,560.02001953125,560.6799926757812,560.4199829101562,127617
2025-03-12 16:15:00+00:00,560.4600219726562,560.0399780273438,560.5599975585938,560.1300048828125,143023
2025-03-12 16:16:00+00:00,560.1199951171875,560.02001953125,560.3599853515625,560.1500244140625,142264
2025-03-12 16:17:00+00:00,560.239990234375,559.97998046875,560.2999877929688,560.239990234375,100403
2025-03-12 16:18:00+00:00,560.1900024414062,559.760009765625,560.2000122070312,560.030029296875,134000
2025-03-12 16:19:00+00:00,560.030029296875,559.8099975585938,560.3900146484375,560.3800048828125,84637
2025-03-12 16:20:00+00:00,560.5,560.3699951171875,560.7000122070312,560.5,110069
2025-03-12 16:21:00+00:00,560.5800170898438,560.4746704101562,560.6599731445312,560.510009765625,98736
2025-03-12 16:22:00+00:00,560.489990234375,560.4199829101562,560.739990234375,560.5900268554688,65896
2025-03-12 16:23:00+00:00,560.594970703125,560.4199829101562,560.8599853515625,560.6400146484375,75651
2025-03-12 16:24:00+00:00,560.5936889648438,560.4500122070312,560.739990234375,560.5999755859375,59305
2025-03-12 16:25:00+00:00,560.5800170898438,560.1199951171875,560.5800170898438,560.2100219726562,88301
2025-03-12 16:26:00+00:00,560.2197875976562,559.7999877929688,560.2999877929688,560.1799926757812,124158
2025-03-12 16:27:00+00:00,560.1749877929688,560.1500244140625,560.6300048828125,560.5900268554688,97634
2025-03-12 16:28:00+00:00,560.6199951171875,560.530029296875,560.7899780273438,560.72998046875,108892
2025-03-12 16:29:00+00:00,560.719970703125,559.8499755859375,560.719970703125,560.27001953125,139712
2025-03-12 16:30:00+00:00,560.3099975585938,560.3099975585938,560.739990234375,560.5999755859375,98633
2025-03-12 16:31:00+00:00,560.6094970703125,560.5,560.780029296875,560.52001953125,63686
2025-03-12 16:32:00+00:00,561.0499877929688,560.4400024414062,561.0800170898438,561.0499877929688,115317
2025-03-12 16:33:00+00:00,561.0700073242188,560.719970703125,561.0999755859375,560.8900146484375,66181
2025-03-12 16:34:00+00:00,560.8699951171875,560.6900024414062,561.1300048828125,561.0900268554688,52656
2025-03-12 16:35:00+00:00,561.0808715820312,560.9000244140625,561.1300048828125,561.0549926757812,81805
2025-03-12 16:36:00+00:00,561.0599975585938,561.030029296875,561.260009765625,561.2100219726562,236613
2025-03-12 16:37:00+00:00,561.2100219726562,560.9400024414062,561.260009765625,560.969970703125,135391
2025-03-12 16:38:00+00:00,560.9600219726562,560.9451293945312,561.25,561.0700073242188,67238
2025-03-12 16:39:00+00:00,561.0800170898438,560.3900146484375,561.0999755859375,560.4600219726562,202345
2025-03-12 16:40:00+00:00,560.4299926757812,559.5800170898438,560.4299926757812,559.6900024414062,208078
2025-03-12 16:41:00+00:00,559.719970703125,559.1400146484375,559.8800048828125,559.2899780273438,191007
2025-03-12 16:42:00+00:00,559.3099975585938,558.77001953125,559.3400268554688,559.0599975585938,132855
2025-03-12 16:43:00+00:00,559.1199951171875,558.6900024414062,559.1901245117188,559.1500244140625,74523
2025-03-12 16:44:00+00:00,559.1199951171875,558.719970703125,559.1599731445312,558.9000244140625,78297
2025-03-12 16:45:00+00:00,558.969970703125,558.9000244140625,559.22998046875,559.0700073242188,70484
2025-03-12 16:46:00+00:00,559.02001953125,558.72998046875,559.3900146484375,559.280029296875,87064
2025-03-12 16:47:00+00:00,559.2960815429688,559.260009765625,559.9299926757812,559.8699951171875,92482
2025-03-12 16:48:00+00:00,559.8300170898438,559.8099975585938,560.3300170898438,560.3300170898438,92675
2025-03-12 16:49:00+00:00,560.3200073242188,560.2899780273438,560.7899780273438,560.6701049804688,113041
2025-03-12 16:50:00+00:00,560.6500244140625,560.6500244140625,560.9600219726562,560.7999877929688,434023
2025-03-12 16:51:00+00:00,560.8400268554688,560.6799926757812,560.9199829101562,560.8200073242188,54002
2025-03-12 16:52:00+00:00,560.8699951171875,559.97998046875,560.8800048828125,560.22998046875,155433
2025-03-12 16:53:00+00:00,560.22998046875,559.6699829101562,560.22998046875,559.72998046875,86227
2025-03-12 16:54:00+00:00,560.4099731445312,560.4099731445312,560.4099731445312,560.4099731445312,76635
2025-03-12 16:55:00+00:00,560.469970703125,560.35498046875,560.6599731445312,560.4099731445312,37305
2025-03-12 16:56:00+00:00,560.385009765625,560.1599731445312,560.4299926757812,560.1699829101562,39722
2025-03-12 16:57:00+00:00,559.7901000976562,559.7901000976562,559.7901000976562,559.7901000976562,80053
2025-03-12 16:58:00+00:00,559.8101196289062,559.4000244140625,559.9400024414062,559.4600219726562,80482
2025-03-12 16:59:00+00:00,559.5800170898438,559.0250244140625,559.5900268554688,559.0700073242188,58233
2025-03-12 17:00:00+00:00,559.0999755859375,558.75,559.3098754882812,559.2999877929688,96984
2025-03-12 17:01:00+00:00,559.3781127929688,559.1599731445312,559.4500122070312,559.4168090820312,44387
2025-03-12 17:02:00+00:00,559.4050903320312,559.0999755859375,559.5800170898438,559.2750854492188,58402
2025-03-12 17:03:00+00:00,558.969970703125,558.9500122070312,559.530029296875,558.969970703125,40882368
2025-03-12 17:04:00+00:00,558.97998046875,558.9650268554688,559.3099975585938,559.280029296875,23429
2025-03-12 17:05:00+00:00,559.3099975585938,558.6599731445312,559.5399780273438,559.5399780273438,70422
2025-03-12 17:06:00+00:00,559.5599975585938,559.2000122070312,559.6400146484375,559.5800170898438,55387
2025-03-12 17:07:00+00:00,558.9099731445312,558.9099731445312,558.9099731445312,558.9099731445312,51433
2025-03-12 17:08:00+00:00,558.9000244140625,558.9000244140625,559.6134033203125,559.47998046875,40956
2025-03-12 17:09:00+00:00,559.5100708007812,559.510009765625,560.0499877929688,560.0014038085938,81475
2025-03-12 17:10:00+00:00,560.010009765625,559.6102905273438,560.030029296875,559.7949829101562,27225
2025-03-12 17:11:00+00:00,559.8200073242188,559.489990234375,559.897705078125,559.7003173828125,37873
2025-03-12 17:12:00+00:00,559.7412109375,559.6599731445312,560.27001953125,560.001220703125,66511
2025-03-12 17:13:00+00:00,560.030029296875,560.030029296875,560.3400268554688,560.1300048828125,59379
2025-03-12 17:14:00+00:00,560.1900024414062,560.1900024414062,560.5499877929688,560.530029296875,112536
2025-03-12 17:15:00+00:00,560.4600219726562,560.0,560.4998779296875,560.3599853515625,58799
2025-03-12 17:16:00+00:00,560.1495971679688,559.9500122070312,560.3804931640625,560.1495971679688,39874
2025-03-12 17:17:00+00:00,560.0900268554688,559.8200073242188,560.1199951171875,560.010009765625,54306
2025-03-12 17:18:00+00:00,560.0750122070312,559.8800048828125,560.2100219726562,560.0900268554688,47534
2025-03-12 17:19:00+00:00,560.1500244140625,560.1099853515625,560.6597290039062,560.3800048828125,80992
2025-03-12 17:20:00+00:00,560.4099731445312,560.280029296875,560.8099975585938,560.780029296875,59300
2025-03-12 17:21:00+00:00,560.8062133789062,560.7100219726562,561.02001953125,560.9249877929688,78017
2025-03-12 17:22:00+00:00,560.910400390625,560.8599853515625,561.1199951171875,561.0800170898438,54903
2025-03-12 17:23:00+00:00,561.0599975585938,561.0,561.1849975585938,561.0399780273438,69742
2025-03-12 17:24:00+00:00,561.0599975585938,560.9600219726562,561.1799926757812,561.0200805664062,105212
2025-03-12 17:25:00+00:00,561.02001953125,560.6300048828125,561.1300048828125,560.75,127963
2025-03-12 17:26:00+00:00,560.9400024414062,560.760009765625,561.1599731445312,560.9400024414062,68576
2025-03-12 17:27:00+00:00,560.9099731445312,560.8200073242188,561.0744018554688,561.0399780273438,47850
2025-03-12 17:28:00+00:00,561.02001953125,560.9600219726562,561.3400268554688,561.3200073242188,97610
2025-03-12 17:29:00+00:00,561.3099975585938,561.280029296875,561.4600219726562,561.4199829101562,59910
2025-03-12 17:30:00+00:00,561.489990234375,561.489990234375,561.489990234375,561.489990234375,68054
2025-03-12 17:31:00+00:00,561.4500122070312,561.4500122070312,561.780029296875,561.6099853515625,92947
2025-03-12 17:32:00+00:00,561.614990234375,561.280029296875,561.7098999023438,561.6699829101562,101142
2025-03-12 17:33:00+00:00,561.6400146484375,561.1400146484375,561.6599731445312,561.1400146484375,53147
2025-03-12 17:34:00+00:00,561.1900024414062,560.8900146484375,561.280029296875,561.1900024414062,97153
2025-03-12 17:35:00+00:00,561.2899780273438,561.1898803710938,561.3699951171875,561.2899780273438,41873
2025-03-12 17:36:00+00:00,561.4902954101562,561.3200073242188,561.5800170898438,561.4902954101562,45043
2025-03-12 17:37:00+00:00,561.5499877929688,561.4500122070312,561.6599731445312,561.6199951171875,74743
2025-03-12 17:38:00+00:00,561.619873046875,560.989990234375,561.619873046875,561.1099853515625,102756
2025-03-12 17:39:00+00:00,561.1199951171875,560.9299926757812,561.3690185546875,561.02001953125,95438
2025-03-12 17:40:00+00:00,560.989990234375,560.989990234375,561.3599853515625,561.2568969726562,49089
2025-03-12 17:41:00+00:00,561.25,560.8599853515625,561.2999877929688,561.0900268554688,57676
2025-03-12 17:42:00+00:00,561.0700073242188,560.9400024414062,561.260009765625,561.1900024414062,63100
2025-03-12 17:43:00+00:00,561.219970703125,561.1199951171875,561.3099975585938,561.1500244140625,25042
2025-03-12 17:44:00+00:00,560.6948852539062,560.6948852539062,560.6948852539062,560.6948852539062,69705
2025-03-12 17:45:00+00:00,560.7000122070312,560.583984375,561.219970703125,561.1400146484375,87013
2025-03-12 17:46:00+00:00,561.1699829101562,561.02001953125,561.25,561.2100219726562,98942
2025-03-12 17:47:00+00:00,561.260009765625,560.9000244140625,561.2899780273438,560.97900390625,36000
2025-03-12 17:48:00+00:00,561.02001953125,560.9299926757812,561.1400146484375,560.9400024414062,36948
2025-03-12 17:49:00+00:00,560.9299926757812,560.3101196289062,560.989990234375,560.3900146484375,82112
2025-03-12 17:50:00+00:00,560.4000244140625,559.9000244140625,560.4849853515625,560.3400268554688,147838
2025-03-12 17:51:00+00:00,560.3300170898438,560.260009765625,560.5800170898438,560.4600219726562,79580
2025-03-12 17:52:00+00:00,560.0900268554688,560.0800170898438,560.469970703125,560.0900268554688,47733
2025-03-12 17:53:00+00:00,560.0700073242188,559.780029296875,560.219970703125,559.8400268554688,45383
2025-03-12 17:54:00+00:00,559.8300170898438,559.219970703125,559.8300170898438,559.3701171875,78078
2025-03-12 17:55:00+00:00,559.010009765625,559.0,559.489990234375,559.010009765625,107894
2025-03-12 17:56:00+00:00,559.030029296875,558.0999755859375,559.1300048828125,558.4199829101562,184576
2025-03-12 17:57:00+00:00,558.4099731445312,558.1300048828125,558.5250244140625,558.3900146484375,169452
2025-03-12 17:58:00+00:00,558.25,558.25,558.25,558.25,115583
2025-03-12 17:59:00+00:00,558.3300170898438,557.9400024414062,558.4199829101562,558.010009765625,125046
2025-03-12 18:00:00+00:00,558.0399780273438,557.8099975585938,558.6900024414062,558.6099853515625,188094
2025-03-12 18:01:00+00:00,558.5599975585938,558.5499877929688,559.0700073242188,559.0700073242188,210029
2025-03-12 18:02:00+00:00,559.0800170898438,559.02001953125,559.5800170898438,559.25,209741
2025-03-12 18:03:00+00:00,559.25,558.8200073242188,559.3599853515625,558.8699951171875,77114
2025-03-12 18:04:00+00:00,558.8300170898438,558.5900268554688,558.885009765625,558.760009765625,110403
2025-03-12 18:05:00+00:00,558.739990234375,558.4099731445312,558.8099975585938,558.719970703125,61885
2025-03-12 18:06:00+00:00,558.7100219726562,558.1599731445312,558.7100219726562,558.2100219726562,50079
